id, number, percentage, label
72, 2, 0.9047619047619048, EASY
73, 9, 0.6190476190476191, EASY
74, 1, 0.9523809523809523, EASY
75, 7, 0.9523809523809523, EASY
76, 3, 0.9047619047619048, EASY
77, 2, 0.5714285714285714, EASY
78, 9, 0.8095238095238095, EASY
79, 7, 0.9523809523809523, EASY
80, 7, 0.8095238095238095, EASY
81, 6, 0.9047619047619048, EASY
82, 2, 0.9047619047619048, EASY
83, 7, 0.9523809523809523, EASY
84, 8, 0.9047619047619048, EASY
85, 4, 0.9047619047619048, EASY
86, 7, 0.9523809523809523, EASY
87, 3, 0.9047619047619048, EASY
88, 6, 0.9047619047619048, EASY
89, 1, 0.9523809523809523, EASY
90, 3, 0.9047619047619048, EASY
91, 6, 0.9047619047619048, EASY
92, 9, 0.7142857142857143, EASY
93, 3, 0.9047619047619048, EASY
94, 1, 0.9523809523809523, EASY
95, 4, 0.9047619047619048, EASY
96, 1, 0.7619047619047619, EASY
97, 7, 0.9047619047619048, EASY
98, 6, 0.8571428571428571, EASY
99, 9, 0.9047619047619048, EASY
100, 6, 0.9047619047619048, EASY
101, 0, 0.9047619047619048, EASY
102, 5, 0.9047619047619048, EASY
103, 4, 0.9047619047619048, EASY
104, 9, 0.8095238095238095, EASY
105, 9, 0.9047619047619048, EASY
106, 2, 0.9047619047619048, EASY
107, 1, 0.7619047619047619, EASY
108, 9, 0.9047619047619048, EASY
109, 4, 0.7142857142857143, EASY
110, 8, 0.8571428571428571, EASY
111, 7, 0.8095238095238095, EASY
112, 3, 0.8095238095238095, EASY
113, 9, 0.9047619047619048, EASY
114, 7, 0.9523809523809523, EASY
115, 4, 0.8571428571428571, EASY
116, 4, 0.8571428571428571, EASY
117, 4, 0.9047619047619048, EASY
118, 9, 0.9047619047619048, EASY
119, 2, 0.7619047619047619, EASY
120, 5, 0.8095238095238095, EASY
121, 4, 0.6190476190476191, EASY
122, 7, 0.9523809523809523, EASY
123, 6, 0.9047619047619048, EASY
124, 7, 0.3333333333333333, HARD
125, 9, 0.6666666666666666, EASY
126, 0, 0.8571428571428571, EASY
127, 5, 0.9047619047619048, EASY
128, 8, 0.9047619047619048, EASY
129, 5, 0.9047619047619048, EASY
130, 6, 0.9047619047619048, EASY
131, 6, 0.9047619047619048, EASY
132, 5, 0.8095238095238095, EASY
133, 7, 0.9523809523809523, EASY
134, 8, 0.9047619047619048, EASY
135, 1, 0.9523809523809523, EASY
136, 0, 0.9047619047619048, EASY
137, 1, 0.9523809523809523, EASY
138, 6, 0.9047619047619048, EASY
139, 4, 0.6666666666666666, EASY
140, 6, 0.9047619047619048, EASY
141, 7, 0.9523809523809523, EASY
142, 3, 0.8571428571428571, EASY
143, 1, 0.9523809523809523, EASY
144, 7, 0.8571428571428571, EASY
145, 1, 0.9523809523809523, EASY
146, 8, 0.9047619047619048, EASY
147, 2, 0.9047619047619048, EASY
148, 0, 0.9047619047619048, EASY
149, 2, 0.3333333333333333, HARD
150, 9, 0.8571428571428571, EASY
151, 9, 0.47619047619047616, HARD
152, 5, 0.9047619047619048, EASY
153, 5, 0.8095238095238095, EASY
154, 1, 0.9523809523809523, EASY
155, 5, 0.8571428571428571, EASY
156, 6, 0.9047619047619048, EASY
157, 0, 0.9047619047619048, EASY
158, 3, 0.8095238095238095, EASY
159, 4, 0.8571428571428571, EASY
160, 4, 0.9047619047619048, EASY
161, 6, 0.9047619047619048, EASY
162, 5, 0.9047619047619048, EASY
163, 4, 0.9047619047619048, EASY
164, 6, 0.8571428571428571, EASY
165, 5, 0.9047619047619048, EASY
166, 4, 0.9047619047619048, EASY
167, 5, 0.9047619047619048, EASY
168, 1, 0.9523809523809523, EASY
169, 4, 0.9047619047619048, EASY
170, 4, 0.9047619047619048, EASY
171, 7, 0.9523809523809523, EASY
172, 2, 0.7142857142857143, EASY
173, 3, 0.8571428571428571, EASY
174, 2, 0.9047619047619048, EASY
175, 7, 0.9047619047619048, EASY
176, 1, 0.9523809523809523, EASY
177, 8, 0.8095238095238095, EASY
178, 1, 0.9523809523809523, EASY
179, 8, 0.9047619047619048, EASY
180, 1, 0.9523809523809523, EASY
181, 8, 0.9047619047619048, EASY
182, 5, 0.9047619047619048, EASY
183, 0, 0.9047619047619048, EASY
184, 8, 0.9047619047619048, EASY
185, 9, 0.8571428571428571, EASY
186, 2, 0.7142857142857143, EASY
187, 5, 0.8095238095238095, EASY
188, 0, 0.9047619047619048, EASY
189, 1, 0.9523809523809523, EASY
190, 1, 0.9523809523809523, EASY
191, 1, 0.9047619047619048, EASY
192, 0, 0.8571428571428571, EASY
193, 9, 0.42857142857142855, HARD
194, 0, 0.9047619047619048, EASY
195, 3, 0.6190476190476191, EASY
196, 1, 0.9523809523809523, EASY
197, 6, 0.9047619047619048, EASY
198, 4, 0.9047619047619048, EASY
199, 2, 0.9047619047619048, EASY
200, 3, 0.9047619047619048, EASY
201, 6, 0.9047619047619048, EASY
202, 1, 0.9523809523809523, EASY
203, 1, 0.9523809523809523, EASY
204, 1, 0.9523809523809523, EASY
205, 3, 0.9047619047619048, EASY
206, 9, 0.8095238095238095, EASY
207, 5, 0.7142857142857143, EASY
208, 2, 0.9047619047619048, EASY
209, 9, 0.9047619047619048, EASY
210, 4, 0.9047619047619048, EASY
211, 5, 0.5714285714285714, EASY
212, 9, 0.8571428571428571, EASY
213, 3, 0.9047619047619048, EASY
214, 9, 0.9047619047619048, EASY
215, 0, 0.9047619047619048, EASY
216, 3, 0.9047619047619048, EASY
217, 6, 0.3333333333333333, HARD
218, 5, 0.7142857142857143, EASY
219, 5, 0.8571428571428571, EASY
220, 7, 0.9523809523809523, EASY
221, 2, 0.8571428571428571, EASY
222, 2, 0.5714285714285714, EASY
223, 7, 0.9523809523809523, EASY
224, 1, 0.9523809523809523, EASY
225, 2, 0.9047619047619048, EASY
226, 8, 0.8571428571428571, EASY
227, 4, 0.9047619047619048, EASY
228, 1, 0.9523809523809523, EASY
229, 7, 0.9523809523809523, EASY
230, 3, 0.9047619047619048, EASY
231, 3, 0.9047619047619048, EASY
232, 8, 0.9047619047619048, EASY
233, 8, 0.3333333333333333, HARD
234, 7, 0.9047619047619048, EASY
235, 9, 0.7142857142857143, EASY
236, 2, 0.8571428571428571, EASY
237, 2, 0.9047619047619048, EASY
238, 4, 0.9047619047619048, EASY
239, 1, 0.9523809523809523, EASY
240, 5, 0.8571428571428571, EASY
241, 9, 0.19047619047619047, HARD
242, 8, 0.9047619047619048, EASY
243, 7, 0.6666666666666666, EASY
244, 2, 0.9047619047619048, EASY
245, 3, 0.42857142857142855, HARD
246, 0, 0.9047619047619048, EASY
247, 4, 0.09523809523809523, HARD
248, 4, 0.9047619047619048, EASY
249, 2, 0.7619047619047619, EASY
250, 4, 0.9047619047619048, EASY
251, 1, 0.9523809523809523, EASY
252, 9, 0.9047619047619048, EASY
253, 5, 0.9047619047619048, EASY
254, 7, 0.9523809523809523, EASY
255, 7, 0.9523809523809523, EASY
256, 2, 0.7619047619047619, EASY
257, 8, 0.6190476190476191, EASY
258, 2, 0.9047619047619048, EASY
259, 6, 0.09523809523809523, HARD
260, 8, 0.9047619047619048, EASY
261, 5, 0.9047619047619048, EASY
262, 7, 0.9523809523809523, EASY
263, 7, 0.9523809523809523, EASY
264, 9, 0.6190476190476191, EASY
265, 1, 0.9523809523809523, EASY
266, 8, 0.9047619047619048, EASY
267, 1, 0.9523809523809523, EASY
268, 8, 0.6190476190476191, EASY
269, 0, 0.9047619047619048, EASY
270, 3, 0.9047619047619048, EASY
271, 0, 0.9047619047619048, EASY
272, 1, 0.9523809523809523, EASY
273, 9, 0.9047619047619048, EASY
274, 9, 0.9047619047619048, EASY
275, 4, 0.9047619047619048, EASY
276, 1, 0.9523809523809523, EASY
277, 8, 0.9047619047619048, EASY
278, 2, 0.9047619047619048, EASY
279, 1, 0.9523809523809523, EASY
280, 2, 0.7619047619047619, EASY
281, 9, 0.9047619047619048, EASY
282, 7, 0.5238095238095238, EASY
283, 5, 0.8571428571428571, EASY
284, 9, 0.9047619047619048, EASY
285, 2, 0.9047619047619048, EASY
286, 6, 0.9047619047619048, EASY
287, 4, 0.7142857142857143, EASY
288, 1, 0.9047619047619048, EASY
289, 5, 0.8571428571428571, EASY
290, 8, 0.3333333333333333, HARD
291, 2, 0.8095238095238095, EASY
292, 9, 0.8571428571428571, EASY
293, 2, 0.9047619047619048, EASY
294, 0, 0.9047619047619048, EASY
295, 4, 0.9047619047619048, EASY
296, 0, 0.9047619047619048, EASY
297, 0, 0.9047619047619048, EASY
298, 2, 0.9047619047619048, EASY
299, 8, 0.8571428571428571, EASY
300, 4, 0.6190476190476191, EASY
301, 7, 0.9047619047619048, EASY
302, 1, 0.9523809523809523, EASY
303, 2, 0.6666666666666666, EASY
304, 4, 0.9047619047619048, EASY
305, 0, 0.8571428571428571, EASY
306, 2, 0.9047619047619048, EASY
307, 7, 0.6190476190476191, EASY
308, 4, 0.9047619047619048, EASY
309, 3, 0.9047619047619048, EASY
310, 3, 0.8571428571428571, EASY
311, 0, 0.9047619047619048, EASY
312, 0, 0.9047619047619048, EASY
313, 3, 0.42857142857142855, HARD
314, 1, 0.9523809523809523, EASY
315, 9, 0.9047619047619048, EASY
316, 6, 0.9047619047619048, EASY
317, 5, 0.8571428571428571, EASY
318, 2, 0.2857142857142857, HARD
319, 5, 0.7619047619047619, EASY
320, 9, 0.09523809523809523, HARD
321, 2, 0.0, HARD
322, 9, 0.9047619047619048, EASY
323, 3, 0.9047619047619048, EASY
324, 0, 0.6666666666666666, EASY
325, 4, 0.8571428571428571, EASY
326, 2, 0.7142857142857143, EASY
327, 0, 0.9047619047619048, EASY
328, 7, 0.9047619047619048, EASY
329, 1, 0.9523809523809523, EASY
330, 1, 0.9523809523809523, EASY
331, 2, 0.8571428571428571, EASY
332, 1, 0.9523809523809523, EASY
333, 5, 0.7142857142857143, EASY
334, 3, 0.9047619047619048, EASY
335, 3, 0.9047619047619048, EASY
336, 9, 0.8095238095238095, EASY
337, 7, 0.9523809523809523, EASY
338, 8, 0.8571428571428571, EASY
339, 6, 0.9047619047619048, EASY
340, 5, 0.047619047619047616, HARD
341, 6, 0.7142857142857143, EASY
342, 1, 0.9523809523809523, EASY
343, 3, 0.9047619047619048, EASY
344, 8, 0.38095238095238093, HARD
345, 1, 0.9523809523809523, EASY
346, 0, 0.8095238095238095, EASY
347, 5, 0.8571428571428571, EASY
348, 1, 0.9523809523809523, EASY
349, 3, 0.8571428571428571, EASY
350, 1, 0.9047619047619048, EASY
351, 5, 0.9047619047619048, EASY
352, 5, 0.3333333333333333, HARD
353, 6, 0.8571428571428571, EASY
354, 1, 0.9523809523809523, EASY
355, 8, 0.9047619047619048, EASY
356, 5, 0.9047619047619048, EASY
357, 1, 0.9523809523809523, EASY
358, 7, 0.7142857142857143, EASY
359, 9, 0.23809523809523808, HARD
360, 4, 0.9047619047619048, EASY
361, 6, 0.9047619047619048, EASY
362, 2, 0.38095238095238093, HARD
363, 2, 0.9047619047619048, EASY
364, 5, 0.9047619047619048, EASY
365, 0, 0.9047619047619048, EASY
366, 6, 0.8571428571428571, EASY
367, 5, 0.9047619047619048, EASY
368, 6, 0.9047619047619048, EASY
369, 3, 0.9047619047619048, EASY
370, 7, 0.9523809523809523, EASY
371, 2, 0.9047619047619048, EASY
372, 0, 0.9047619047619048, EASY
373, 8, 0.9047619047619048, EASY
374, 8, 0.8571428571428571, EASY
375, 5, 0.9047619047619048, EASY
376, 4, 0.6190476190476191, EASY
377, 1, 0.9523809523809523, EASY
378, 1, 0.9523809523809523, EASY
379, 4, 0.9047619047619048, EASY
380, 0, 0.8571428571428571, EASY
381, 3, 0.19047619047619047, HARD
382, 3, 0.9047619047619048, EASY
383, 7, 0.9523809523809523, EASY
384, 6, 0.9047619047619048, EASY
385, 1, 0.9523809523809523, EASY
386, 6, 0.6190476190476191, EASY
387, 2, 0.9047619047619048, EASY
388, 1, 0.9523809523809523, EASY
389, 9, 0.8571428571428571, EASY
390, 2, 0.9047619047619048, EASY
391, 8, 0.5238095238095238, EASY
392, 6, 0.9047619047619048, EASY
393, 1, 0.9523809523809523, EASY
394, 9, 0.9047619047619048, EASY
395, 5, 0.9047619047619048, EASY
396, 2, 0.9047619047619048, EASY
397, 5, 0.8571428571428571, EASY
398, 4, 0.9047619047619048, EASY
399, 4, 0.9047619047619048, EASY
400, 2, 0.9047619047619048, EASY
401, 8, 0.9047619047619048, EASY
402, 3, 0.6666666666666666, EASY
403, 8, 0.3333333333333333, HARD
404, 2, 0.8095238095238095, EASY
405, 4, 0.9047619047619048, EASY
406, 5, 0.42857142857142855, HARD
407, 0, 0.9047619047619048, EASY
408, 3, 0.9047619047619048, EASY
409, 1, 0.9523809523809523, EASY
410, 7, 0.9523809523809523, EASY
411, 7, 0.9047619047619048, EASY
412, 5, 0.47619047619047616, HARD
413, 7, 0.9523809523809523, EASY
414, 9, 0.8571428571428571, EASY
415, 7, 0.9523809523809523, EASY
416, 1, 0.9523809523809523, EASY
417, 9, 0.9047619047619048, EASY
418, 2, 0.9047619047619048, EASY
419, 1, 0.9523809523809523, EASY
420, 4, 0.8571428571428571, EASY
421, 2, 0.7142857142857143, EASY
422, 9, 0.9047619047619048, EASY
423, 2, 0.9047619047619048, EASY
424, 0, 0.9047619047619048, EASY
425, 4, 0.5714285714285714, EASY
426, 9, 0.9047619047619048, EASY
427, 1, 0.9523809523809523, EASY
428, 4, 0.8571428571428571, EASY
429, 8, 0.9047619047619048, EASY
430, 1, 0.9523809523809523, EASY
431, 8, 0.6666666666666666, EASY
432, 4, 0.7142857142857143, EASY
433, 5, 0.9047619047619048, EASY
434, 9, 0.9047619047619048, EASY
435, 8, 0.7142857142857143, EASY
436, 8, 0.8095238095238095, EASY
437, 3, 0.9047619047619048, EASY
438, 7, 0.9523809523809523, EASY
439, 6, 0.8571428571428571, EASY
440, 0, 0.9047619047619048, EASY
441, 0, 0.9047619047619048, EASY
442, 3, 0.9047619047619048, EASY
443, 0, 0.8095238095238095, EASY
444, 2, 0.2857142857142857, HARD
445, 6, 0.0, HARD
446, 6, 0.7619047619047619, EASY
447, 4, 0.6666666666666666, EASY
448, 9, 0.14285714285714285, HARD
449, 3, 0.38095238095238093, HARD
450, 3, 0.8571428571428571, EASY
451, 3, 0.9047619047619048, EASY
452, 2, 0.9047619047619048, EASY
453, 3, 0.9047619047619048, EASY
454, 9, 0.9047619047619048, EASY
455, 1, 0.9523809523809523, EASY
456, 2, 0.8095238095238095, EASY
457, 6, 0.6666666666666666, EASY
458, 8, 0.9047619047619048, EASY
459, 0, 0.8571428571428571, EASY
460, 5, 0.8095238095238095, EASY
461, 6, 0.8571428571428571, EASY
462, 6, 0.8095238095238095, EASY
463, 6, 0.9047619047619048, EASY
464, 3, 0.38095238095238093, HARD
465, 8, 0.8571428571428571, EASY
466, 8, 0.9047619047619048, EASY
467, 2, 0.9047619047619048, EASY
468, 7, 0.7619047619047619, EASY
469, 5, 0.7619047619047619, EASY
470, 8, 0.9047619047619048, EASY
471, 9, 0.9047619047619048, EASY
472, 6, 0.9047619047619048, EASY
473, 1, 0.9523809523809523, EASY
474, 8, 0.9047619047619048, EASY
475, 4, 0.9047619047619048, EASY
476, 1, 0.9523809523809523, EASY
477, 2, 0.9047619047619048, EASY
478, 5, 0.3333333333333333, HARD
479, 9, 0.14285714285714285, HARD
480, 1, 0.9523809523809523, EASY
481, 9, 0.9047619047619048, EASY
482, 7, 0.9523809523809523, EASY
483, 5, 0.7142857142857143, EASY
484, 4, 0.9047619047619048, EASY
485, 0, 0.9047619047619048, EASY
486, 8, 0.8571428571428571, EASY
487, 9, 0.8571428571428571, EASY
488, 9, 0.8571428571428571, EASY
489, 1, 0.9523809523809523, EASY
490, 0, 0.8095238095238095, EASY
491, 5, 0.8571428571428571, EASY
492, 2, 0.8571428571428571, EASY
493, 3, 0.9047619047619048, EASY
494, 7, 0.9523809523809523, EASY
495, 8, 0.09523809523809523, HARD
496, 9, 0.9047619047619048, EASY
497, 4, 0.9047619047619048, EASY
498, 0, 0.8571428571428571, EASY
499, 6, 0.9047619047619048, EASY
500, 3, 0.9047619047619048, EASY
501, 9, 0.9047619047619048, EASY
502, 5, 0.47619047619047616, HARD
503, 2, 0.9047619047619048, EASY
504, 1, 0.9523809523809523, EASY
505, 3, 0.7619047619047619, EASY
506, 1, 0.9523809523809523, EASY
507, 3, 0.2857142857142857, HARD
508, 6, 0.6666666666666666, EASY
509, 5, 0.8571428571428571, EASY
510, 7, 0.8571428571428571, EASY
511, 4, 0.2857142857142857, HARD
512, 2, 0.9047619047619048, EASY
513, 2, 0.9047619047619048, EASY
514, 6, 0.8571428571428571, EASY
515, 3, 0.8095238095238095, EASY
516, 2, 0.5714285714285714, EASY
517, 6, 0.9047619047619048, EASY
518, 5, 0.9047619047619048, EASY
519, 4, 0.9047619047619048, EASY
520, 8, 0.8571428571428571, EASY
521, 9, 0.7142857142857143, EASY
522, 7, 0.9523809523809523, EASY
523, 1, 0.7619047619047619, EASY
524, 3, 0.8095238095238095, EASY
525, 0, 0.9047619047619048, EASY
526, 3, 0.9047619047619048, EASY
527, 8, 0.9047619047619048, EASY
528, 3, 0.8095238095238095, EASY
529, 1, 0.9523809523809523, EASY
530, 9, 0.6190476190476191, EASY
531, 3, 0.38095238095238093, HARD
532, 4, 0.8095238095238095, EASY
533, 4, 0.8571428571428571, EASY
534, 6, 0.9047619047619048, EASY
535, 4, 0.9047619047619048, EASY
536, 2, 0.6190476190476191, EASY
537, 1, 0.9523809523809523, EASY
538, 8, 0.8095238095238095, EASY
539, 2, 0.9047619047619048, EASY
540, 5, 0.9047619047619048, EASY
541, 4, 0.9047619047619048, EASY
542, 8, 0.5238095238095238, EASY
543, 8, 0.19047619047619047, HARD
544, 4, 0.9047619047619048, EASY
545, 0, 0.9047619047619048, EASY
546, 0, 0.9047619047619048, EASY
547, 2, 0.8571428571428571, EASY
548, 3, 0.9047619047619048, EASY
549, 2, 0.9047619047619048, EASY
550, 7, 0.7142857142857143, EASY
551, 7, 0.14285714285714285, HARD
552, 0, 0.7619047619047619, EASY
553, 8, 0.6190476190476191, EASY
554, 7, 0.9047619047619048, EASY
555, 4, 0.9047619047619048, EASY
556, 4, 0.9047619047619048, EASY
557, 7, 0.9523809523809523, EASY
558, 9, 0.9047619047619048, EASY
559, 6, 0.9047619047619048, EASY
560, 9, 0.9047619047619048, EASY
561, 0, 0.9047619047619048, EASY
562, 9, 0.8095238095238095, EASY
563, 8, 0.9047619047619048, EASY
564, 0, 0.9047619047619048, EASY
565, 4, 0.47619047619047616, HARD
566, 6, 0.7142857142857143, EASY
567, 0, 0.9047619047619048, EASY
568, 6, 0.9047619047619048, EASY
569, 3, 0.5238095238095238, EASY
570, 5, 0.9047619047619048, EASY
571, 4, 0.8095238095238095, EASY
572, 8, 0.8095238095238095, EASY
573, 3, 0.9047619047619048, EASY
574, 3, 0.9047619047619048, EASY
575, 9, 0.9047619047619048, EASY
576, 3, 0.9047619047619048, EASY
577, 3, 0.9047619047619048, EASY
578, 3, 0.42857142857142855, HARD
579, 7, 0.9523809523809523, EASY
580, 8, 0.9047619047619048, EASY
581, 0, 0.9047619047619048, EASY
582, 8, 0.0, HARD
583, 2, 0.5238095238095238, EASY
584, 1, 0.9523809523809523, EASY
585, 7, 0.9523809523809523, EASY
586, 0, 0.9047619047619048, EASY
587, 6, 0.9047619047619048, EASY
588, 5, 0.8571428571428571, EASY
589, 4, 0.9047619047619048, EASY
590, 3, 0.9047619047619048, EASY
591, 8, 0.2857142857142857, HARD
592, 0, 0.9047619047619048, EASY
593, 9, 0.9047619047619048, EASY
594, 6, 0.9047619047619048, EASY
595, 3, 0.6666666666666666, EASY
596, 8, 0.8095238095238095, EASY
597, 0, 0.8095238095238095, EASY
598, 9, 0.9047619047619048, EASY
599, 9, 0.9047619047619048, EASY
600, 6, 0.9047619047619048, EASY
601, 8, 0.7619047619047619, EASY
602, 6, 0.9047619047619048, EASY
603, 8, 0.8095238095238095, EASY
604, 5, 0.9047619047619048, EASY
605, 7, 0.7619047619047619, EASY
606, 8, 0.6190476190476191, EASY
607, 6, 0.9047619047619048, EASY
608, 0, 0.9047619047619048, EASY
609, 2, 0.9047619047619048, EASY
610, 4, 0.5238095238095238, EASY
611, 0, 0.7142857142857143, EASY
612, 2, 0.6666666666666666, EASY
613, 2, 0.19047619047619047, HARD
614, 3, 0.8571428571428571, EASY
615, 1, 0.8095238095238095, EASY
616, 9, 0.7142857142857143, EASY
617, 7, 0.9523809523809523, EASY
618, 5, 0.8095238095238095, EASY
619, 1, 0.5238095238095238, EASY
620, 0, 0.9047619047619048, EASY
621, 8, 0.8571428571428571, EASY
622, 4, 0.9047619047619048, EASY
623, 6, 0.9047619047619048, EASY
624, 2, 0.42857142857142855, HARD
625, 6, 0.9047619047619048, EASY
626, 7, 0.9523809523809523, EASY
627, 9, 0.2857142857142857, HARD
628, 3, 0.47619047619047616, HARD
629, 2, 0.23809523809523808, HARD
630, 9, 0.8095238095238095, EASY
631, 8, 0.9047619047619048, EASY
632, 2, 0.9047619047619048, EASY
633, 2, 0.9047619047619048, EASY
634, 9, 0.9047619047619048, EASY
635, 2, 0.8095238095238095, EASY
636, 7, 0.9523809523809523, EASY
637, 3, 0.7619047619047619, EASY
638, 5, 0.7619047619047619, EASY
639, 9, 0.9047619047619048, EASY
640, 1, 0.9523809523809523, EASY
641, 8, 0.9047619047619048, EASY
642, 0, 0.7142857142857143, EASY
643, 2, 0.9047619047619048, EASY
644, 0, 0.9047619047619048, EASY
645, 5, 0.8095238095238095, EASY
646, 2, 0.7619047619047619, EASY
647, 1, 0.9523809523809523, EASY
648, 3, 0.9047619047619048, EASY
649, 7, 0.9523809523809523, EASY
650, 6, 0.9047619047619048, EASY
651, 7, 0.9523809523809523, EASY
652, 1, 0.9523809523809523, EASY
653, 2, 0.8571428571428571, EASY
654, 5, 0.6666666666666666, EASY
655, 8, 0.9047619047619048, EASY
656, 0, 0.9047619047619048, EASY
657, 3, 0.9047619047619048, EASY
658, 7, 0.7619047619047619, EASY
659, 2, 0.0, HARD
660, 4, 0.9047619047619048, EASY
661, 0, 0.8571428571428571, EASY
662, 9, 0.9047619047619048, EASY
663, 1, 0.9523809523809523, EASY
664, 8, 0.9047619047619048, EASY
665, 6, 0.9047619047619048, EASY
666, 7, 0.9523809523809523, EASY
667, 7, 0.9047619047619048, EASY
668, 4, 0.8571428571428571, EASY
669, 3, 0.9047619047619048, EASY
670, 4, 0.9047619047619048, EASY
671, 9, 0.9047619047619048, EASY
672, 1, 0.9523809523809523, EASY
673, 9, 0.8571428571428571, EASY
674, 5, 0.6666666666666666, EASY
675, 1, 0.9523809523809523, EASY
676, 7, 0.9523809523809523, EASY
677, 3, 0.8571428571428571, EASY
678, 9, 0.8571428571428571, EASY
679, 7, 0.9523809523809523, EASY
680, 6, 0.9047619047619048, EASY
681, 9, 0.9047619047619048, EASY
682, 1, 0.9523809523809523, EASY
683, 3, 0.9047619047619048, EASY
684, 7, 0.047619047619047616, HARD
685, 8, 0.9047619047619048, EASY
686, 3, 0.9047619047619048, EASY
687, 3, 0.9047619047619048, EASY
688, 6, 0.9047619047619048, EASY
689, 7, 0.8571428571428571, EASY
690, 2, 0.8571428571428571, EASY
691, 8, 0.09523809523809523, HARD
692, 5, 0.47619047619047616, HARD
693, 8, 0.8571428571428571, EASY
694, 5, 0.8571428571428571, EASY
695, 1, 0.9523809523809523, EASY
696, 1, 0.9523809523809523, EASY
697, 4, 0.9047619047619048, EASY
698, 4, 0.8571428571428571, EASY
699, 3, 0.9047619047619048, EASY
700, 1, 0.9047619047619048, EASY
701, 0, 0.9047619047619048, EASY
702, 7, 0.9523809523809523, EASY
703, 7, 0.9523809523809523, EASY
704, 0, 0.9047619047619048, EASY
705, 7, 0.9523809523809523, EASY
706, 9, 0.8571428571428571, EASY
707, 4, 0.23809523809523808, HARD
708, 4, 0.9047619047619048, EASY
709, 8, 0.9047619047619048, EASY
710, 5, 0.9047619047619048, EASY
711, 5, 0.9047619047619048, EASY
712, 4, 0.9047619047619048, EASY
713, 0, 0.9047619047619048, EASY
714, 8, 0.8095238095238095, EASY
715, 2, 0.8095238095238095, EASY
716, 1, 0.7619047619047619, EASY
717, 0, 0.3333333333333333, HARD
718, 8, 0.9047619047619048, EASY
719, 4, 0.9047619047619048, EASY
720, 5, 0.047619047619047616, HARD
721, 0, 0.9047619047619048, EASY
722, 4, 0.9047619047619048, EASY
723, 0, 0.7142857142857143, EASY
724, 6, 0.9047619047619048, EASY
725, 1, 0.9523809523809523, EASY
726, 7, 0.9047619047619048, EASY
727, 3, 0.9047619047619048, EASY
728, 2, 0.47619047619047616, HARD
729, 6, 0.9047619047619048, EASY
730, 7, 0.9523809523809523, EASY
731, 2, 0.9047619047619048, EASY
732, 6, 0.9047619047619048, EASY
733, 9, 0.9047619047619048, EASY
734, 3, 0.7142857142857143, EASY
735, 1, 0.9523809523809523, EASY
